User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1535.765
Computation started at:
Wed 25 Nov 11:26:53 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "15000",
        "seed": "300",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "500.0",
        "targetPop": "10000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true",
        "heatBath": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -76.0268

Starting heat bath excitation generator construction...
Heat bath excitation generator construction finished.
#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
      6331         8769         7453       -76.3018658652     10262.3385249240    -31113.8017714709       408.0846821533     0.0042
      6332         8769         7535       -76.2824895246     10242.4731204655    -31110.3325109247       408.0406642916     0.0044
      6333         8769         7503       -76.2653576096     10224.9408249843    -31111.7505476484       408.0595041302     0.0041
      6334         8769         7559       -76.2693387943     10229.0123731403    -31121.3827620149       408.1866213283     0.0041
      6335         8769         7443       -76.2783742182     10238.2588961672    -31118.9503642583       408.1539709053     0.0041
      6336         8769         7476       -76.2896382053     10249.7977551723    -31121.0291672812       408.1810960003     0.0042
      6337         8769         7552       -76.2922056320     10252.4296535178    -31130.0155287803       408.2983392260     0.0041
      6338         8769         7525       -76.2857559199     10245.8192635249    -31126.5211975739       408.2520121433     0.0041
      6339         8769         7649       -76.2893942757     10249.5477353557    -31121.7164858958       408.1899173186     0.0042
      6340         8769         7472       -76.2878179799     10247.9322307852    -31116.9902544567       408.1292981919     0.0042
      6341         8769         7468       -76.2841734496     10244.1980213522    -31116.6243062559       408.1253368578     0.0042
      6342         8769         7473       -76.2614784294     10220.9751553224    -31115.0973910179       408.1054272154     0.0041
      6343         8769         7480       -76.2803900081     10240.3229220424    -31110.6632614024       408.0469930707     0.0042
      6344         8769         7501       -76.2797857462     10239.7041570831    -31106.9252975614       407.9988127392     0.0041
      6345         8769         7568       -76.2760797804     10235.9100608126    -31099.0535406771       407.8955834529     0.0042
      6346         8769         7439       -76.2742768585     10234.0647724527    -31096.4089754801       407.8611475819     0.0041
      6347         8769         7442       -76.2762654301     10236.1000918630    -31093.4814221718       407.8229083821     0.0041
      6348         8769         7503       -76.2652415487     10224.8221540823    -31090.7759635207       407.7877851215     0.0041
      6349         8769         7463       -76.2610929666     10220.5811824233    -31100.5575775720       407.9163757340     0.0042
      6350         8769         7432       -76.2543262200     10213.6675134947    -31098.1083679719       407.8837930377     0.0041
      6351         8769         7481       -76.2463111232     10205.4844399288    -31094.7610467724       407.8400597090     0.0042
      6352         8769         7497       -76.2448431285     10203.9863902113    -31087.8846824294       407.7505228816     0.0041
      6353         8769         7537       -76.2459415894     10205.1073197706    -31081.1498166606       407.6616042868     0.0041
      6354         8769         7520       -76.2335948392     10192.5151039172    -31078.4058288719       407.6261853645     0.0042
      6355         8769         7349       -76.2331578121     10192.0696731473    -31082.0408766677       407.6744836744     0.0042
      6356         8769         7447       -76.2440946174     10203.2226391342    -31080.1517462449       407.6491920538     0.0041
      6357         8769         7505       -76.2547891421     10214.1403377316    -31073.4178579384       407.5606006862     0.0041
      6358         8769         7492       -76.2710656598     10230.7789385810    -31079.6731714305       407.6425827080     0.0041
      6359         8769         7458       -76.2760597861     10235.8895948379    -31075.0444123245       407.5816829242     0.0041
      6360         8769         7484       -76.3076269120     10268.2524095763    -31077.5956424636       407.6158914692     0.0041
      6361         8769         7457       -76.2965640667     10256.8990819554    -31074.0018282746       407.5688408639     0.0042
      6362         8769         7555       -76.3062606360     10266.8495787174    -31077.4422360324       407.6142479080     0.0042
      6363         8769         7588       -76.3133452739     10274.1258470558    -31072.5881418342       407.5499475101     0.0042
      6364         8769         7589       -76.3045124032     10265.0548513057    -31085.3455607498       407.7174296114     0.0042
      6365         8769         7464       -76.2992282121     10259.6320330410    -31082.3571390083       407.6771272857     0.0042
      6366         8769         7565       -76.3115752565     10272.3074698061    -31078.4281776408       407.6254825178     0.0041
      6367         8769         7459       -76.3080140015     10268.6498904868    -31078.0888937243       407.6220316621     0.0042
      6368         8769         7436       -76.2870992485     10247.1957061627    -31077.1010647949       407.6094912100     0.0041
      6369         8769         7421       -76.2873745303     10247.4777966696    -31082.6109201611       407.6825252135     0.0041
      6370         8769         7492       -76.3093933870     10270.0664309273    -31082.5185883362       407.6814564922     0.0041
      6371         8769         7593       -76.3098470017     10270.5323068082    -31077.7010616492       407.6187227561     0.0042
      6372         8769         7530       -76.3133867577     10274.1684681384    -31068.9468472604       407.5033361072     0.0042
      6373         8769         7482       -76.2796265020     10239.5410970188    -31073.6920717454       407.5655444653     0.0042
      6374         8769         7434       -76.2700493323     10229.7392091884    -31074.1073281055       407.5715351908     0.0041
      6375         8769         7503       -76.2760319958     10235.8611489863    -31066.6057873143       407.4723822968     0.0041
      6376         8769         7535       -76.2801116420     10240.0378701601    -31058.8535819019       407.3708157542     0.0042
      6377         8769         7472       -76.2630469788     10222.5784915305    -31051.0550467561       407.2676125994     0.0041
      6378         8769         7495       -76.2611772020     10220.6672762222    -31052.9045893925       407.2920201402     0.0042
      6379         8769         7489       -76.2731571024     10232.9188710474    -31051.7545422989       407.2786787539     0.0042
      6380         8769         7370       -76.2748853799     10234.6875561647    -31060.6999667279       407.3969370698     0.0043
      6381         8769         7495       -76.2661248916     10225.7253963414    -31057.8583054977       407.3592897391     0.0041
      6382         8769         7518       -76.2704962125     10230.1963661980    -31059.2889886269       407.3773196003     0.0041
      6383         8769         7420       -76.2800018947     10239.9254891076    -31051.7593797153       407.2780319056     0.0042
      6384         8769         7509       -76.2773791506     10237.2401708679    -31060.0903037814       407.3874414823     0.0042
      6385         8769         7425       -76.2741340338     10233.9186058170    -31060.5108287841       407.3930765505     0.0041
      6386         8769         7358       -76.2662288074     10225.8316583233    -31059.4626523522       407.3796683852     0.0041
      6387         8769         7435       -76.2730510463     10232.8103452495    -31052.0960068121       407.2821185722     0.0041
      6388         8769         7425       -76.2919871669     10252.2056761557    -31054.9196662983       407.3190220167     0.0042
      6389         8769         7599       -76.2794346593     10239.3446607890    -31053.4761618791       407.2995567580     0.0041
      6390         8769         7517       -76.2782382244     10238.1196631255    -31055.8266202184       407.3313367334     0.0042
      6391         8769         7367       -76.2950382361     10255.3341722999    -31054.8623769673       407.3193529861     0.0042
      6392         8769         7443       -76.2877205426     10247.8323781770    -31046.5748292854       407.2100829781     0.0041
      6393         8769         7423       -76.2855961034     10245.6555197160    -31043.6182892392       407.1707081286     0.0042
      6394         8769         7465       -76.2914471924     10251.6520981437    -31042.0559515724       407.1499894817     0.0041
      6395         8769         7428       -76.2735732425     10233.3447126498    -31042.1098644217       407.1499183331     0.0042
      6396         8769         7488       -76.2655306672     10225.1177768153    -31042.2862254908       407.1521063159     0.0041
      6397         8769         7397       -76.2600565901     10219.5220003013    -31034.8481333122       407.0548952434     0.0041
      6398         8769         7391       -76.2622770289     10221.7914345094    -31035.1848662570       407.0580733018     0.0041
      6399         8769         7527       -76.2626880133     10222.2115428743    -31031.6121258889       407.0103723370     0.0041
      6400         8769         7416       -76.2644040968     10223.9659102775    -31028.8585516454       406.9741275113     0.0041
      6401         8769         7421       -76.2635364567     10223.0788764400    -31029.5766770897       406.9835776306     0.0042
      6402         8769         7398       -76.2958595296     10256.1764707539    -31026.9449053247       406.9486203077     0.0042
      6403         8769         7570       -76.2967913914     10257.1322492031    -31022.8533710565       406.8951217565     0.0042
      6404         8769         7532       -76.2880849622     10248.2058360706    -31023.3050732708       406.9011437981     0.0043
      6405         8769         7496       -76.2809095966     10240.8550112812    -31019.3149698827       406.8485680014     0.0042
      6406         8769         7409       -76.2798994778     10239.8206155011    -31015.7652945394       406.8021749542     0.0042
      6407         8769         7494       -76.2701650816     10229.8576183655    -31007.9108630890       406.6992021674     0.0041
      6408         8769         7520       -76.2521607137     10211.4559768886    -31005.2572018482       406.6640539583     0.0042
      6409         8769         7405       -76.2606034416     10220.0808716348    -31003.4823053775       406.6394605595     0.0042
      6410         8769         7460       -76.2601896545     10219.6579865783    -31001.3677836587       406.6123971766     0.0042
      6411         8769         7428       -76.2625394175     10222.0596462010    -31016.0437207324       406.8054449545     0.0041
      6412         8769         7427       -76.2666261128     10226.2379442318    -31015.3346277373       406.7966462370     0.0041
      6413         8769         7498       -76.2764365493     10236.2752527867    -31007.9257498276       406.6990744101     0.0041
      6414         8769         7376       -76.2851404407     10245.1886740977    -31008.9791685127       406.7127684931     0.0041
      6415         8769         7489       -76.2591714949     10218.6175152769    -31011.0643883344       406.7406112943     0.0041
      6416         8769         7500       -76.2655928759     10225.1813862051    -31015.8459750094       406.8030494546     0.0042
      6417         8769         7494       -76.2645778025     10224.1435078473    -31008.4165693270       406.7058964157     0.0042
      6418         8769         7467       -76.2793957679     10239.3048385776    -31022.6644990073       406.8936526890     0.0042
      6419         8769         7487       -76.2770463461     10236.8994765962    -31014.8161957968       406.7908617030     0.0042
      6420         8769         7569       -76.2845751923     10244.6095827653    -31007.1757587194       406.6890524078     0.0042
      6421         8769         7525       -76.2696430622     10229.3236139416    -31007.4368924792       406.6924344761     0.0041
      6422         8769         7450       -76.2655250685     10225.1120520933    -31007.5217738502       406.6930471641     0.0042
      6423         8769         7490       -76.2762701117     10236.1048840334    -31003.3788080695       406.6391903364     0.0041
      6424         8769         7526       -76.2704812919     10230.1811020873    -31008.4043310752       406.7061831037     0.0041
      6425         8769         7468       -76.2646456633     10224.2128899257    -31000.9742348510       406.6070650495     0.0042
      6426         8769         7385       -76.2746469754     10234.4435595138    -30996.8234436733       406.5521711221     0.0042
      6427         8769         7510       -76.2743189317     10234.1078306192    -30993.9519494584       406.5133835867     0.0041
      6428         8769         7554       -76.2377015949     10196.7017805087    -30996.3068912620       406.5444409914     0.0043
      6429         8769         7453       -76.2453564395     10204.5101855371    -30998.8467524574       406.5786131970     0.0041
      6430         8769         7430       -76.2434274917     10202.5419785614    -30999.0662801816       406.5816581787     0.0042
      6431         8769         7426       -76.2332224907     10192.1355942478    -30992.3595583714       406.4935700513     0.0040
      6432         8769         7475       -76.2374758505     10196.4715983100    -30992.8964040625       406.5007172465     0.0041
      6433         8769         7449       -76.2228703805     10181.5900425081    -30990.6733766209       406.4726378064     0.0042
      6434         8769         7407       -76.2100592225     10168.5545983882    -30987.5662520509       406.4307103367     0.0041
      6435         8769         7483       -76.2116872733     10170.2102255595    -30985.3092733786       406.3993019745     0.0041
      6436         8769         7479       -76.2104252731     10168.9268257976    -30983.3287874912       406.3731565679     0.0042
      6437         8769         7400       -76.2140129742     10172.5757873455    -30981.4202025884       406.3463326209     0.0041
      6438         8769         7355       -76.2046463488     10163.0519775992    -30984.6493335777       406.3879957147     0.0041
      6439         8769         7391       -76.1978990481     10156.1969737768    -30992.4624521754       406.4906064345     0.0041
      6440         8769         7438       -76.2007153749     10159.0576935844    -30987.1394238214       406.4210449186     0.0041
      6441         8769         7575       -76.1956278330     10153.8905448412    -30991.9681895701       406.4842585591     0.0041
      6442         8769         7438       -76.1849068953     10143.0104553659    -30991.9518415220       406.4840071478     0.0041
      6443         8769         7376       -76.1899667111     10148.1439304564    -30997.7180687106       406.5606458171     0.0041
      6444         8769         7331       -76.1726187492     10130.5542307087    -30997.5823350276       406.5588770352     0.0041
      6445         8769         7338       -76.1733127769     10131.2573436129    -30997.8291441472       406.5620714915     0.0040
      6446         8769         7513       -76.1516120368     10109.2956032439    -30997.2965245817       406.5554074110     0.0041
      6447         8769         7435       -76.1451570970     10102.7722194757    -30997.0101937395       406.5513025481     0.0041
      6448         8769         7318       -76.1337102667     10091.2143638635    -31006.9520351707       406.6828629982     0.0041
      6449         8769         7359       -76.1313235037     10088.8061175460    -31011.0846896762       406.7366453659     0.0040
      6450         8769         7343       -76.1265727068     10084.0142690284    -31012.2933955404       406.7523644498     0.0041
      6451         8769         7332       -76.1272321580     10084.6792824792    -31018.8400269317       406.8376693144     0.0040
      6452         8769         7353       -76.1340462821     10091.5534498655    -31024.3871846724       406.9106561993     0.0040
      6453         8769         7308       -76.1372461959     10094.7831767420    -31034.2281837714       407.0401713466     0.0041
      6454         8769         7356       -76.1522882137     10109.9791936711    -31040.2840395633       407.1200164533     0.0040
      6455         8769         7298       -76.1320721941     10089.5614850853    -31036.3260848164       407.0689163121     0.0041
      6456         8769         7296       -76.1422745173     10099.8604345580    -31033.0758723114       407.0260518979     0.0040
      6457         8769         7453       -76.1427330665     10100.3235734677    -31038.7185414145       407.1002824525     0.0041
      6458         8769         7319       -76.1657865251     10123.6351728772    -31039.9004014339       407.1160291868     0.0041
      6459         8769         7479       -76.1784681403     10136.4817215060    -31043.6059419064       407.1648405056     0.0041
      6460         8769         7377       -76.1625491837     10120.3583370781    -31042.6553571713       407.1528535784     0.0042
      6461         8769         7336       -76.1566680823     10114.4082014912    -31048.2853483210       407.2269972341     0.0041
      6462         8769         7382       -76.1516469477     10109.3308958477    -31058.1854358036       407.3578486127     0.0041
      6463         8769         7355       -76.1671362455     10125.0016728717    -31057.4348677579       407.3483160978     0.0041
      6464         8769         7411       -76.1534060971     10111.1094346021    -31053.0837712095       407.2911389804     0.0041
      6465         8769         7481       -76.1322607981     10089.7517800009    -31057.1306283652       407.3438007759     0.0040
      6466         8769         7416       -76.1408648338     10098.4367741908    -31057.5910818552       407.3500910333     0.0042
      6467         8769         7382       -76.1621313232     10119.9354560522    -31057.4853398516       407.3484177459     0.0041
      6468         8769         7513       -76.1751183326     10133.0867637615    -31060.6052589926       407.3889862249     0.0040
      6469         8769         7330       -76.1826386417     10140.7100243109    -31069.6777107799       407.5075691308     0.0041
      6470         8769         7410       -76.1693358227     10127.2289901040    -31074.2192048957       407.5670331841     0.0041
      6471         8769         7311       -76.1769326609     10134.9254051013    -31074.1774154304       407.5665391948     0.0041
      6472         8769         7368       -76.1779254725     10135.9316621721    -31072.4134960355       407.5432726405     0.0041
      6473         8769         7321       -76.2026157865     10160.9885161160    -31067.7007839168       407.4816710814     0.0041
      6474         8769         7385       -76.2096850164     10168.1740920323    -31066.8966831413       407.4705956711     0.0040
      6475         8769         7347       -76.2014680227     10159.8223415670    -31064.8829019641       407.4444047543     0.0041
      6476         8769         7303       -76.1934035189     10151.6322518907    -31080.5717613011       407.6514503399     0.0040
      6477         8769         7456       -76.2020670352     10160.4309458558    -31079.7818569024       407.6421308532     0.0040
      6478         8769         7416       -76.2112197744     10169.7347804426    -31082.7800316163       407.6814292574     0.0041
      6479         8769         7365       -76.2123946895     10170.9297080819    -31081.9603101242       407.6707325457     0.0042
      6480         8769         7279       -76.2286133680     10187.4389963802    -31087.6140588083       407.7458406724     0.0042
      6481         8769         7410       -76.2338946581     10192.8206993780    -31100.5994388254       407.9160244716     0.0042
      6482         8769         7448       -76.2295008303     10188.3431332207    -31111.9376627530       408.0644637681     0.0041
      6483         8769         7426       -76.2380137404     10197.0200709587    -31109.8631629487       408.0367276389     0.0041
      6484         8769         7464       -76.2404840240     10199.5393352586    -31107.7009220995       408.0076615971     0.0041
      6485         8769         7389       -76.2297295744     10188.5761882466    -31109.0909335496       408.0251389084     0.0041
      6486         8769         7444       -76.2212275749     10179.9175426519    -31107.2794993838       408.0014374799     0.0041
      6487         8769         7434       -76.2152308855     10173.8147922993    -31109.2095257749       408.0265899703     0.0041
      6488         8769         7408       -76.2144640531     10173.0346611228    -31110.3901887740       408.0412720879     0.0041
      6489         8769         7512       -76.2107377413     10169.2445773718    -31111.5073562055       408.0556465880     0.0041
      6490         8769         7451       -76.2096122301     10168.1000819628    -31113.3272204994       408.0790603595     0.0041
      6491         8769         7414       -76.2011079327     10159.4565031071    -31112.1700829831       408.0629726804     0.0041
      6492         8769         7440       -76.2113587399     10169.8761056246    -31114.5200057772       408.0946543638     0.0041
      6493         8769         7289       -76.2114066693     10169.9248493274    -31117.1305464445       408.1295018433     0.0041
      6494         8769         7328       -76.2045329865     10162.9367675488    -31118.2783800716       408.1446058867     0.0041
      6495         8769         7356       -76.2353260913     10194.2798380179    -31116.5731221067       408.1219499836     0.0041
      6496         8769         7397       -76.2485874412     10207.8077972055    -31109.0905707415       408.0241761574     0.0042
      6497         8769         7416       -76.2487582235     10207.9821299419    -31107.2311954990       407.9998721588     0.0041
      6498         8769         7418       -76.2716725232     10231.3998259410    -31105.3032157847       407.9744412569     0.0042
      6499         8769         7431       -76.2751680344     10234.9768483398    -31102.2277713691       407.9354038339     0.0040
      6500         8769         7488       -76.2705412123     10230.2424019932    -31103.0450460801       407.9467320833     0.0041
      6501         8769         7434       -76.2550226333     10214.3788316962    -31100.1621456082       407.9086048774     0.0042
      6502         8769         7480       -76.2594665712     10218.9190469048    -31101.2682921281       407.9227632677     0.0041
      6503         8769         7368       -76.2556544106     10215.0241733662    -31107.8033360180       408.0080871629     0.0041
      6504         8769         7472       -76.2687354404     10228.3952203019    -31115.1769772570       408.1060068181     0.0041
      6505         8769         7449       -76.2641162877     10223.6716594315    -31116.8190410263       408.1266795094     0.0042
      6506         8769         7435       -76.2504403703     10209.6994068537    -31119.0312256147       408.1557761071     0.0041
      6507         8769         7436       -76.2452018044     10204.3523892397    -31119.9031617423       408.1682775263     0.0041
      6508         8769         7348       -76.2140989865     10172.6632843881    -31132.5341199478       408.3346893615     0.0041
      6509         8769         7492       -76.1987475955     10157.0588117509    -31135.4629212090       408.3732035389     0.0041
      6510         8769         7342       -76.1831973760     10141.2766363617    -31133.9547222024       408.3535799753     0.0041
      6511         8769         7304       -76.1982273358     10156.5303946569    -31136.8108103368       408.3905095747     0.0041
      6512         8769         7332       -76.1815464036     10139.6024777417    -31139.3091695330       408.4242694524     0.0040
      6513         8769         7420       -76.1717455728     10129.6696932540    -31137.5927838098       408.4010446426     0.0041
      6514         8769         7449       -76.1703908942     10128.2975415050    -31133.0537581042       408.3418373059     0.0041
      6515         8769         7444       -76.1664948502     10124.3522808128    -31128.5439912313       408.2831917245     0.0041
      6516         8769         7287       -76.1767467598     10134.7369975127    -31124.1939156835       408.2261452551     0.0041
      6517         8769         7459       -76.1727817555     10130.7193664935    -31140.0719483349       408.4352964773     0.0041
      6518         8769         7372       -76.1700532950     10127.9556167588    -31151.9562453021       408.5909133171     0.0042
      6519         8769         7255       -76.1536172908     10111.3229770734    -31150.4147258639       408.5714313196     0.0041
      6520         8769         7299       -76.1570267631     10114.7709924140    -31150.1485071718       408.5689140037     0.0041
      6521         8769         7348       -76.1645052687     10122.3381588188    -31155.1253336571       408.6342687595     0.0041
      6522         8769         7461       -76.1626954777     10120.5063929257    -31158.0351170749       408.6724257761     0.0040
      6523         8769         7387       -76.1618217697     10119.6221948039    -31165.4406444397       408.7708881482     0.0041
      6524         8769         7342       -76.1576431021     10115.3944244524    -31161.2196650929       408.7156837557     0.0041
      6525         8769         7325       -76.1633176901     10121.1361229058    -31165.0997929508       408.7661709834     0.0040
      6526         8769         7350       -76.1775650571     10135.5663541923    -31163.8518256359       408.7505592507     0.0040
      6527         8769         7367       -76.1860986347     10144.2193098771    -31179.0109837538       408.9500400840     0.0040
      6528         8769         7456       -76.1993852210     10157.7064724337    -31188.6319767970       409.0765155614     0.0040
      6529         8769         7390       -76.2139971876     10172.5597282690    -31184.3609348027       409.0202633868     0.0041
      6530         8769         7561       -76.2124329821     10170.9686553705    -31186.9475202963       409.0546827257     0.0041
      6531         8769         7452       -76.2048782843     10163.2876975914    -31183.8829828442       409.0145115870     0.0041
      6532         8769         7395       -76.2092731466     10167.7553042864    -31190.5950410248       409.1028327103     0.0041
      6533         8769         7306       -76.2030748320     10161.4549624018    -31184.9064204868       409.0281709961     0.0041
      6534         8769         7375       -76.2084483752     10166.9167314370    -31179.4052959134       408.9560581930     0.0040
      6535         8769         7401       -76.2086092085     10167.0802506461    -31190.4371345780       409.1007957303     0.0041
      6536         8769         7391       -76.2068306469     10165.2721335655    -31187.3397908604       409.0599702416     0.0041
      6537         8769         7490       -76.1897393485     10147.9132022251    -31189.8225176391       409.0920935422     0.0043
      6538         8769         7325       -76.1848432974     10142.9459481293    -31184.7379998575       409.0254249103     0.0041
      6539         8769         7444       -76.1837579884     10141.8451848215    -31193.1063075872       409.1350419317     0.0040
      6540         8769         7397       -76.2028721318     10161.2489915715    -31200.9757341903       409.2378252803     0.0041
      6541         8769         7416       -76.2162041925     10174.8050649849    -31199.1865226793       409.2130843199     0.0041
      6542         8769         7290       -76.2249378762     10183.6952995719    -31197.5088802844       409.1909984852     0.0041
      6543         8769         7439       -76.2246441803     10183.3962129501    -31205.3971846674       409.2949578978     0.0041
      6544         8769         7412       -76.2122057724     10170.7375636568    -31208.1273226181       409.3305615450     0.0041
      6545         8769         7434       -76.2208875690     10179.5714252809    -31202.3738888510       409.2546578566     0.0041
      6546         8769         7410       -76.2272678904     10186.0683914477    -31204.8180951737       409.2866425987     0.0041
      6547         8769         7449       -76.2128268116     10171.3692260087    -31198.6357483225       409.2045823307     0.0041
      6548         8769         7435       -76.2168740782     10175.4866834283    -31202.7214791358       409.2576228699     0.0041
      6549         8769         7444       -76.2239275122     10182.6664275777    -31196.8063068853       409.1798221671     0.0041
      6550         8769         7391       -76.2079109869     10166.3703879507    -31201.3430794159       409.2392485987     0.0041
      6551         8769         7400       -76.2066079746     10165.0457836427    -31195.7355242936       409.1651194376     0.0041
      6552         8769         7451       -76.2016862842     10160.0440938255    -31190.1943844150       409.0915368515     0.0041
      6553         8769         7420       -76.2026564807     10161.0298655025    -31195.4490928422       409.1613883715     0.0041
      6554         8769         7454       -76.2057650618     10164.1889950536    -31189.9966383326       409.0894232551     0.0041
      6555         8769         7552       -76.2006652251     10159.0067461471    -31184.5040968255       409.0161991085     0.0042
      6556         8769         7397       -76.1938721125     10152.1079620209    -31185.3790739020       409.0281374036     0.0041
      6557         8769         7333       -76.1977214110     10156.0165636097    -31194.0959024396       409.1435253467     0.0041
      6558         8769         7382       -76.1921610186     10150.3709895975    -31193.2130625950       409.1324665937     0.0041
      6559         8769         7397       -76.2084597086     10166.9282540881    -31191.6802393520       409.1120680821     0.0041
      6560         8769         7463       -76.2157136372     10174.3059467964    -31198.4604447127       409.2014014337     0.0041
      6561         8769         7330       -76.2331707405     10192.0828498592    -31205.9908656871       409.3004773745     0.0041
      6562         8769         7453       -76.2544343972     10213.7780026761    -31210.3835312069       409.3582941664     0.0041
      6563         8769         7431       -76.2659766563     10225.5738160889    -31203.3327916181       409.2650986977     0.0041
      6564         8769         7375       -76.2707628383     10230.4691333019    -31204.7457533386       409.2838819865     0.0041
      6565         8769         7498       -76.2555816711     10214.9498700274    -31201.6264463133       409.2436464879     0.0041
      6566         8769         7445       -76.2382205143     10197.2309208717    -31213.6388536395       409.4020136586     0.0041
      6567         8769         7463       -76.2198701641     10178.5358034414    -31214.0060168878       409.4086814247     0.0041
      6568         8769         7419       -76.2311664610     10190.0402763344    -31216.1757819722       409.4370799996     0.0041
      6569         8769         7358       -76.2228687064     10181.5883379991    -31213.6879084657       409.4046265921     0.0042
      6570         8769         7394       -76.2269529841     10185.7476308432    -31211.4253559680       409.3748983977     0.0042
      6571         8769         7383       -76.2333572957     10192.2729903096    -31215.4918350108       409.4293226829     0.0041
      6572         8769         7471       -76.2408068918     10199.8686508789    -31214.7758519152       409.4188998551     0.0041
      6573         8769         7388       -76.2241899325     10182.9336449217    -31208.1278519833       409.3312699470     0.0041
      6574         8769         7329       -76.2248475656     10183.6033303957    -31209.3593262454       409.3483041339     0.0041
      6575         8769         7324       -76.2283267348     10187.1469947353    -31206.4194917127       409.3094748756     0.0041
      6576         8769         7475       -76.2167720176     10175.3828323292    -31215.8069473224       409.4319743465     0.0041
      6577         8769         7479       -76.1936225440     10151.8546004927    -31218.1242859108       409.4622793713     0.0040
      6578         8769         7368       -76.1955107655     10153.7716765670    -31217.6750107297       409.4564446850     0.0041
      6579         8769         7364       -76.2136086614     10172.1645053580    -31221.3167962755       409.5038340537     0.0041
      6580         8769         7323       -76.2100674959     10168.5630112760    -31223.7219581200       409.5349738373     0.0041
      6581         8769         7459       -76.2095804818     10168.0678000055    -31221.4227671909       409.5049358051     0.0042
      6582         8769         7437       -76.2008949278     10159.2401039745    -31219.8338916849       409.4825086443     0.0041
      6583         8769         7355       -76.1938681518     10152.1039410419    -31225.3277906919       409.5544865278     0.0041
      6584         8769         7368       -76.2053782007     10163.7957896981    -31226.4122873997       409.5672231390     0.0041
      6585         8769         7469       -76.2124780294     10171.0144729049    -31225.9301743341       409.5600203980     0.0041
      6586         8769         7378       -76.2137365884     10172.2946356021    -31228.3198639503       409.5919180996     0.0040
      6587         8769         7386       -76.2270887576     10185.8859271727    -31229.9257333230       409.6133230329     0.0040
      6588         8769         7412       -76.2324034499     10191.3008509848    -31223.5993896928       409.5312706420     0.0041
      6589         8769         7413       -76.2364041421     10195.3788923893    -31225.4054132459       409.5549104043     0.0041
      6590         8769         7439       -76.2346882792     10193.6296552795    -31223.6742652770       409.5320554789     0.0041
      6591         8769         7465       -76.2338325149     10192.7573581141    -31229.1779374838       409.6035583894     0.0041
      6592         8769         7302       -76.2138927132     10172.4534516360    -31232.2447403191       409.6448769998     0.0041
      6593         8769         7466       -76.2166623215     10175.2712129877    -31235.1817689883       409.6829862384     0.0041
      6594         8769         7408       -76.2242887150     10183.0342349609    -31238.4927561693       409.7263287230     0.0041
      6595         8769         7475       -76.2198175470     10178.4822470342    -31241.3714805720       409.7652148907     0.0040
      6596         8769         7466       -76.2301053596     10188.9590670717    -31246.2076847815       409.8294959155     0.0041
      6597         8769         7574       -76.2421123594     10201.2002976239    -31243.1790703305       409.7900253725     0.0042
      6598         8769         7495       -76.2399237251     10198.9678721943    -31241.2045304269       409.7648388614     0.0041
      6599         8769         7471       -76.2284502242     10187.2727959802    -31244.2933263097       409.8055977112     0.0041
      6600         8769         7510       -76.2134798777     10172.0335053431    -31242.3354227632       409.7792377727     0.0042
      6601         8769         7387       -76.2104943525     10168.9970723294    -31241.0756244112       409.7620341007     0.0041
      6602         8769         7259       -76.2240146580     10182.7551656122    -31246.3391826265       409.8321032945     0.0041
      6603         8769         7362       -76.2177382954     10176.3661045020    -31248.5437289907       409.8614141028     0.0040
      6604         8769         7441       -76.2268515949     10185.6443588360    -31242.6170615175       409.7831444088     0.0041
      6605         8769         7460       -76.2424513782     10201.5461433465    -31240.9390610842       409.7606801755     0.0041
      6606         8769         7524       -76.2622029358     10221.7156984112    -31243.8065201896       409.7976993149     0.0041
      6607         8769         7437       -76.2566770668     10216.0688725416    -31241.1595531382       409.7628251996     0.0043
      6608         8769         7462       -76.2556596644     10215.0295401074    -31242.3709924887       409.7797895680     0.0041
      6609         8769         7361       -76.2511543480     10210.4283826416    -31235.3200338488       409.6859960509     0.0041
      6610         8769         7456       -76.2599483753     10219.4114105517    -31232.6648533858       409.6512221805     0.0041
      6611         8769         7514       -76.2607086711     10220.1884176315    -31242.5302939674       409.7809524439     0.0041
      6612         8769         7520       -76.2754692973     10235.2851948142    -31247.4002418205       409.8442792759     0.0041
      6613         8769         7478       -76.2727820972     10232.5351384325    -31239.6155389283       409.7423521333     0.0041
      6614         8769         7507       -76.2773053181     10237.1645870714    -31232.0125302265       409.6415513993     0.0041
