User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1544.062
Computation started at:
Wed 25 Nov 11:20:40 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "30000",
        "seed": "100",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "50.0",
        "targetPop": "1000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -128.496

#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
     13447          860          131      -129.1757604137      1069.1727696873    -17506.2444616676       136.0115496529     0.0005
     13448          860          146      -129.1835941687      1070.0106615885    -17494.2271582295       135.9191419530     0.0006
     13449          860          134      -129.1947124804      1071.2009944040    -17482.2524679280       135.8257322787     0.0005
     13450          860          118      -129.1664812373      1068.1811255653    -17470.0032696338       135.7308766468     0.0005
     13451          860          133      -129.1898306132      1070.6781759249    -17458.3284010670       135.6399191099     0.0005
     13452          860          124      -129.1691208074      1068.4631166822    -17446.5019466636       135.5458554191     0.0005
     13453          860          132      -129.1232897768      1063.5774444185    -17434.5759427355       135.4546640879     0.0005
     13454          860          116      -129.1569228591      1067.1606054527    -17423.8357751444       135.3697421346     0.0005
     13455          860          126      -129.2193761391      1073.8462286853    -17412.3922691318       135.2803205205     0.0005
     13456          860          121      -129.2566055994      1077.8515514200    -17399.7293271532       135.1825092762     0.0005
     13457          860          120      -129.2450636271      1076.6082158060    -17386.3773139987       135.0797359802     0.0005
     13458          860          120      -129.2419424623      1076.2722410765    -17373.3395815894       134.9785999047     0.0005
     13459          860          120      -129.2821811515      1080.6117444390    -17360.5706006094       134.8779608417     0.0005
     13460          860          131      -129.2784698463      1080.2107708445    -17346.8275648521       134.7719695020     0.0005
     13461          860          127      -129.2478596895      1076.9092842762    -17333.3196170519       134.6665616337     0.0005
     13462          860          112      -129.2460470853      1076.7141009274    -17320.0565061494       134.5653583714     0.0005
     13463          860          135      -129.2596813093      1078.1831182719    -17306.8333687107       134.4644750782     0.0006
     13464          860          127      -129.2298023081      1074.9664227789    -17293.5506768591       134.3618340982     0.0005
     13465          860          129      -129.2337989161      1075.3961305809    -17280.9007295687       134.2632860646     0.0005
     13466          860          119      -129.1870105006      1070.3762752018    -17293.7071933337       134.3635783406     0.0005
     13467          860          131      -129.1804285624      1069.6719919532    -17281.7727796076       134.2707786881     0.0005
     13468          860          154      -129.1829923958      1069.9462731891    -17270.0386573585       134.1789268907     0.0006
     13469          860          148      -129.2259108244      1074.5481827315    -17257.8827242523       134.0867939147     0.0005
     13470          860          115      -129.2006012288      1071.8319834872    -17245.3289091418       133.9889694067     0.0005
     13471          860          118      -129.1266149027      1063.9311561169    -17233.0033911769       133.8946074742     0.0006
     13472          860          132      -129.1876861122      1070.4485935048    -17222.1503019123       133.8102183664     0.0005
     13473          860          139      -129.2048116543      1072.2833653771    -17210.3352482116       133.7177104942     0.0005
     13474          860          154      -129.1594165032      1067.4267505149    -17198.0811344621       133.6229765878     0.0005
     13475          860          113      -129.1062872214      1061.7706274375    -17186.5120747759       133.5343756319     0.0005
     13476          860          136      -129.0542644598      1056.2613462506    -17175.8681874962       133.4529280099     0.0005
     13477          860          114      -129.0227783929      1052.9408249600    -17166.2193225525       133.3784726557     0.0005
     13478          860          127      -128.9996303309      1050.5062898308    -17157.2254673830       133.3082584047     0.0006
     13479          860          128      -128.9576330913      1046.1037046848    -17148.4479048577       133.2411669444     0.0005
     13480          860          140      -128.9587398544      1046.2194899877    -17140.7577182613       133.1797050111     0.0005
     13481          860          133      -128.8461653360      1034.5077702148    -17132.4549753409       133.1181240309     0.0005
     13482          860          133      -128.8128208987      1031.0640069789    -17126.4994216555       133.0715572337     0.0005
     13483          860          104      -128.7832107949      1028.0155312653    -17120.8637820303       133.0294439225     0.0005
     13484          860          124      -128.7668313754      1026.3330797502    -17115.9997887782       132.9912829547     0.0005
     13485          860          122      -128.7048464960      1019.9910423656    -17111.1770178868       132.9553112537     0.0005
     13486          860          122      -128.7323708591      1022.8023699627    -17107.6830149782       132.9275905013     0.0006
     13487          860          112      -128.7610174057      1025.7365462419    -17103.6994409571       132.8962167814     0.0005
     13488          860          124      -128.7363048177      1023.2048153452    -17099.0773161528       132.8610434487     0.0005
     13489          860          121      -128.7614533349      1025.7812620647    -17094.9328598850       132.8291627654     0.0005
     13490          860          121      -128.7948944614      1029.2173322635    -17090.5488891525       132.7939492756     0.0004
     13491          860          121      -128.7859031085      1028.2923425370    -17085.7773095135       132.7543043417     0.0005
     13492          860          120      -128.7693763500      1026.5943121551    -17080.6970812696       132.7158648845     0.0005
     13493          860          120      -128.7633423699      1025.9750540351    -17075.9302494976       132.6796299206     0.0005
     13494          860          111      -128.7873183082      1028.4378767436    -17071.3320612363       132.6442054360     0.0006
     13495          860          108      -128.7853946194      1028.2400563308    -17066.6644820990       132.6056101402     0.0005
     13496          860          136      -128.8160289606      1031.3948317511    -17061.7404141973       132.5672811663     0.0005
     13497          860          137      -128.8203705280      1031.8427159948    -17055.9429390686       132.5249021600     0.0005
     13498          860          142      -128.7739025516      1027.0590746039    -17050.2701587427       132.4819613355     0.0005
     13499          860          118      -128.7368929920      1023.2649993887    -17045.4966303837       132.4451905934     0.0005
     13500          860          122      -128.7270705219      1022.2603938726    -17041.2467022392       132.4133317953     0.0005
     13501          860          121      -128.7336166904      1022.9298018251    -17037.3466905399       132.3827812866     0.0006
     13502          860          109      -128.7161432192      1021.1439490943    -17033.2188168166       132.3513712265     0.0005
     13503          860          124      -128.6571796631      1015.1406374554    -17029.0732799091       132.3222812569     0.0005
     13504          860          130      -128.6295747621      1012.3422160653    -17175.8089996100       133.4654965236     0.0005
     13505          860          108      -128.6061077287      1009.9693345200    -17173.4735047057       133.4477155786     0.0005
     13506          860          121      -128.6560074760      1015.0216509554    -17171.4175764641       133.4330686245     0.0005
     13507          860          115      -128.6682296772      1016.2629892847    -17168.8783914437       133.4117650016     0.0005
     13508          860          112      -128.6942918192      1018.9150427283    -17165.8834657447       133.3888341945     0.0005
     13509          860          119      -128.7184940775      1021.3840337810    -17162.5872657351       133.3624309301     0.0005
     13510          860          118      -128.7308041570      1022.6421398560    -17158.8368419109       133.3328052200     0.0005
     13511          860          102      -128.6764285365      1017.0965506764    -17154.5593273407       133.3015447536     0.0005
     13512          860          112      -128.6636310089      1015.7957510882    -17151.3085710166       133.2775399706     0.0005
     13513          860          125      -128.6630202190      1015.7337092020    -17148.4299144741       133.2552451333     0.0005
     13514          860          123      -128.6530245378      1014.7189214271    -17145.5878165449       133.2330354165     0.0005
     13515          860          113      -128.6807698455      1017.5381995724    -17142.8815427701       133.2121611564     0.0005
     13516          860          112      -128.7086344324      1020.3774816661    -17140.0347359694       133.1875941543     0.0005
     13517          860          123      -128.7325248233      1022.8181175816    -17136.4500800563       133.1593204656     0.0006
     13518          860          119      -128.6697179641      1016.4142496255    -17132.2388222151       133.1278715507     0.0005
     13519          860          135      -128.6958183871      1019.0705988925    -17129.4082644802       133.1047914068     0.0005
     13520          860          133      -128.7016627229      1019.6663520471    -17125.8019466382       133.0782411729     0.0005
     13521          860          123      -128.6879080664      1018.2648001165    -17122.3556577536       133.0509184809     0.0005
     13522          860          125      -128.6275876085      1012.1410681023    -17119.0206938379       133.0254314684     0.0005
     13523          860          119      -128.5691206962      1006.2406575467    -17116.6929254764       133.0079734931     0.0005
     13524          860          130      -128.5664173152      1005.9686691175    -17115.4073376042       132.9982943744     0.0005
     13525          860          106      -128.5763242722      1006.9657717923    -17114.0562235612       132.9889755052     0.0006
     13526          860          130      -128.5655374492      1005.8801612545    -17112.8739875740       132.9783397728     0.0005
     13527          860          124      -128.5945014978      1008.7978207618    -17111.7682118235       132.9691393048     0.0005
     13528          860          110      -128.6343347746      1012.8242069272    -17110.6874059866       132.9560881488     0.0005
     13529          860          109      -128.6310420925      1012.4907710167    -17108.4782899461       132.9377421971     0.0005
     13530          860          116      -128.6883834350      1018.3132063765    -17184.7956832341       133.5267195442     0.0005
     13531          860          142      -128.7372108752      1023.2975277848    -17181.5624144309       133.5010779136     0.0005
     13532          860          121      -128.7801062229      1027.6964259781    -17370.4542822179       134.9708720008     0.0005
     13533          860          126      -128.7412596495      1023.7119217357    -17365.3992798066       134.9325731396     0.0006
     13534          860          105      -128.7197913283      1021.5165415006    -17361.0529400840       134.8995268140     0.0005
     13535          860          112      -128.6577610209      1015.1996551730    -17356.8707084465       134.8693846482     0.0005
     13536          860          118      -128.6075344854      1010.1134428488    -17353.9865306878       134.8476152068     0.0005
     13537          860          129      -128.5930470597      1008.6511080288    -17352.2132668696       134.8326222078     0.0005
     13538          860          133      -128.5968708353      1009.0368673358    -17350.6924129098       134.8195842533     0.0005
     13539          860          114      -128.6238189263      1011.7596961659    -17348.7096312898       134.8060320398     0.0005
     13540          860          110      -128.5803538569      1007.3716189346    -17346.4533877919       134.7888484233     0.0006
     13541          860          125      -128.6079897119      1010.1594269399    -17345.2172469075       134.7775256038     0.0005
     13542          860          115      -128.6462583052      1014.0325712234    -17343.2404587542       134.7624790434     0.0005
     13543          860          117      -128.5852797021      1007.8679568361    -17340.6039582947       134.7422769923     0.0005
     13544          860          122      -128.6054458329      1009.9024872827    -17339.2192929163       134.7302943654     0.0005
     13545          860          124      -128.6327431043      1012.6630115362    -17337.5850275990       134.7155958154     0.0005
     13546          860          135      -128.6523701217      1014.6525187573    -17335.2286898743       134.6972215008     0.0005
     13547          860          117      -128.7053750234      1020.0449531076    -17332.6818959515       134.6762059876     0.0005
     13548          860          122      -128.7036275576      1019.8667193129    -17328.9238700900       134.6480552542     0.0006
     13549          860          136      -128.6810424934      1017.5659429182    -17325.3706757776       134.6201456979     0.0005
     13550          860          136      -128.6412784132      1013.5277196696    -17322.2005626784       134.5952823313     0.0005
     13551          860          114      -128.6341233380      1012.8027923495    -17319.5672383675       134.5757756143     0.0005
     13552          860          116      -128.6232240477      1011.6995105439    -17316.8175553062       134.5572346242     0.0005
     13553          860          118      -128.6421580917      1013.6168814483    -17314.7679869385       134.5401627670     0.0005
     13554          860          119      -128.6377954970      1013.1747779273    -17312.1513403525       134.5205456863     0.0005
     13555          860          125      -128.5946810526      1008.8159343751    -17309.4369265440       134.5015183246     0.0005
     13556          860          138      -128.5822886426      1007.5665426203    -17307.7612397866       134.4882926125     0.0006
     13557          860          130      -128.5421817561      1003.5335997616    -17306.1546490486       134.4767348350     0.0005
     13558          860          125      -128.5906155518      1008.4058835326    -17305.7794452759       134.4705714938     0.0005
     13559          860          123      -128.6216578351      1011.5410692918    -17304.3351111799       134.4578955150     0.0005
     13560          860          125      -128.5970792835      1009.0579007473    -17302.0672697990       134.4410468509     0.0005
     13561          860          119      -128.6126863077      1010.6339694127    -17300.3325185694       134.4275046644     0.0005
     13562          860          112      -128.6365029529      1013.0438290856    -17298.3518293127       134.4118658286     0.0005
     13563          860          122      -128.5942241631      1008.7698436910    -17296.1369756073       134.3930275725     0.0006
     13564          860          124      -128.5248326573      1001.7940688056    -17294.3277652300       134.3798739312     0.0005
     13565          860          108      -128.5311276831      1002.4248992952    -17294.0239565803       134.3760463991     0.0005
     13566          860          124      -128.5753777921      1006.8704689903    -17293.3846782388       134.3713730753     0.0005
     13567          860          117      -128.5394366313      1003.2581550787    -17291.8669737786       134.3607539662     0.0005
     13568          860          146      -128.5552644269      1004.8473489169    -17291.2755820301       134.3549647777     0.0005
     13569          860          105      -128.5748119827      1006.8135009246    -17290.2817038301       134.3470492957     0.0005
     13570          860          139      -128.5457990375      1003.8966717739    -17288.8805270882       134.3365081237     0.0005
     13571          860          112      -128.5216781945      1001.4781064306    -17287.8714171713       134.3298652764     0.0006
     13572          860          124      -128.5008043473       999.3898166291    -17287.5243219965       134.3264629073     0.0005
     13573          860          111      -128.4744476129       996.7592196541    -17287.2834398289       134.3258645344     0.0005
     13574          860          122      -128.4991671690       999.2262120872    -17287.7062736559       134.3288065553     0.0005
     13575          860          125      -128.4915905450       998.4694226922    -17287.6587189237       134.3284280921     0.0005
     13576          860          112      -128.5075554841      1000.0647461640    -17288.1209939581       134.3290673860     0.0005
     13577          860          138      -128.5406081882      1003.3756993626    -17288.0022475244       134.3275621276     0.0005
     13578          860          132      -128.5200444769      1001.3145065595    -17287.1082151979       134.3216169969     0.0005
     13579          860          114      -128.4538515735       994.7084030951    -17286.6078400932       134.3184342802     0.0006
     13580          860          122      -128.5036857155       999.6778191190    -17287.7431911056       134.3241425661     0.0005
     13581          860          130      -128.5683506442      1006.1631747608    -17287.7934846473       134.3231571663     0.0005
     13582          860          122      -128.6251753951      1011.8969475205    -17286.7608794793       134.3134857762     0.0005
     13583          860          120      -128.6179943827      1011.1705639131    -17284.5066523202       134.2961827522     0.0005
     13584          860          123      -128.5971526589      1009.0653047719    -17282.3810535097       134.2798463397     0.0005
     13585          860          138      -128.6036068915      1009.7167892091    -17280.5055519834       134.2663105380     0.0005
     13586          860          102      -128.5406176695      1003.3766506906    -17278.7420349936       134.2519095147     0.0006
     13587          860          121      -128.4708162936       996.3973302631    -17277.7120520094       134.2459664594     0.0005
     13588          860          124      -128.4987310320       999.1826330831    -17278.2701714328       134.2493942203     0.0005
     13589          860          117      -128.4781586142       997.1291857675    -17278.1419665490       134.2490745320     0.0005
     13590          860          126      -128.5051560681       999.8248178131    -17278.6394016217       134.2515166726     0.0005
     13591          860          116      -128.4787019853       997.1833683578    -17278.4517644980       134.2503344084     0.0005
     13592          860          130      -128.4926900131       998.5792072494    -17278.6405133864       134.2527036241     0.0005
     13593          860          126      -128.4789927924       997.2123675860    -17324.6659451292       134.6108289020     0.0005
     13594          860          122      -128.4488510719       994.2111233430    -17324.8872956433       134.6131653339     0.0006
     13595          860          110      -128.4454304232       993.8710967985    -17325.4666727049       134.6195592786     0.0005
     13596          860          119      -128.4321811912       992.5551658727    -17326.2848394765       134.6264140134     0.0005
     13597          860          115      -128.4428363714       993.6133149283    -17327.3335704287       134.6350527937     0.0005
     13598          860          115      -128.4580561947       995.1267282337    -17328.1522293839       134.6422575676     0.0005
     13599          860          120      -128.5060010590       999.9093056677    -17328.8424603871       134.6474134958     0.0005
     13600          860          119      -128.4897223067       998.2829022312    -17328.6836450990       134.6461139693     0.0005
     13601          860          125      -128.4954862915       998.8584768386    -17328.7213630469       134.6470063262     0.0005
     13602          860          106      -128.5408016632      1003.3951123586    -17328.9094630284       134.6471225857     0.0006
     13603          860          133      -128.5183701239      1001.1468651953    -17328.2752401599       134.6411372609     0.0005
     13604          860          102      -128.5147606746      1000.7855715205    -17403.5009464753       135.2276582615     0.0005
     13605          860          103      -128.5219847511      1001.5088078728    -17403.2649494364       135.2251685926     0.0005
     13606          860          112      -128.5096375568      1000.2729885904    -17402.6952173208       135.2217020927     0.0005
     13607          860          127      -128.4798031102       997.2931767530    -17402.4785694633       135.2199052902     0.0005
     13608          860          104      -128.5233821528      1001.6487686627    -17402.7103251692       135.2221427226     0.0005
     13609          860          130      -128.5292645103      1002.2381476156    -17402.1935727519       135.2184873406     0.0006
     13610          860          109      -128.5547899929      1004.7996766767    -17401.5747551877       135.2140366538     0.0005
     13611          860          107      -128.5644645417      1005.7722454028    -17400.5737333824       135.2061347100     0.0005
     13612          860          105      -128.6091156008      1010.2731660664    -17399.5010366207       135.1969251697     0.0005
     13613          860          122      -128.5743425241      1006.7662363076    -17397.4595289993       135.1816795708     0.0005
     13614          860          132      -128.6519422345      1014.6091040000    -17396.1759367861       135.1711363740     0.0005
     13615          860          130      -128.6727153604      1016.7189549217    -17408.4896845450       135.2656083419     0.0005
     13616          860          111      -128.6391226072      1013.3092463121    -17405.4030309704       135.2417521377     0.0005
     13617          860          118      -128.6468111994      1014.0886380467    -17402.8768278585       135.2224432837     0.0006
     13618          860          107      -128.6643889924      1015.8727496458    -17400.3966583122       135.2020975162     0.0005
     13619          860          118      -128.7067773421      1020.1880059469    -17397.4872490083       135.1793782555     0.0005
     13620          860          122      -128.6890841906      1018.3845677463    -17393.8114289965       135.1509327819     0.0005
     13621          860          131      -128.6991719878      1019.4124117959    -17390.1525111297       135.1248845398     0.0005
     13622          860          130      -128.6983276480      1019.3263423840    -17386.6695560263       135.0974782057     0.0005
     13623          860          128      -128.7018785020      1019.6883545573    -17383.1962353788       135.0701914984     0.0005
     13624          860          119      -128.7467100846      1024.2700413645    -17379.6377591714       135.0424306879     0.0005
     13625          860          117      -128.7770556512      1027.3829676252    -17375.3671773635       135.0086214171     0.0006
     13626          860          133      -128.8101764011      1030.7913783944    -17370.4669242901       134.9707236977     0.0005
     13627          860          127      -128.8030618177      1030.0582740961    -17409.7698845816       135.2766536504     0.0005
     13628          860          115      -128.8034536695      1030.0986379042    -17404.4603240935       135.2351626656     0.0005
     13629          860          131      -128.8443380119      1034.3187493847    -17399.1366063863       135.1936314145     0.0005
     13630          860          131      -128.8012597794      1029.8726703693    -17392.8527946584       135.1465856150     0.0005
     13631          860          129      -128.8276163552      1032.5906423239    -17387.5688933671       135.1053780630     0.0005
     13632          860          117      -128.8001263135      1029.7559444296    -17381.7150937606       135.0606221605     0.0006
     13633          860          112      -128.8751725408      1037.5129445693    -17376.7842110405       135.0195939062     0.0005
     13634          860          123      -128.8836686681      1038.3948033424    -17370.1293118009       134.9684454042     0.0005
     13635          860          131      -128.9061026112      1040.7269473136    -17363.3465782198       134.9161695693     0.0005
     13636          860          137      -128.9247003965      1042.6642698874    -17356.3149251055       134.8608872802     0.0005
     13637          860          128      -128.9435321867      1044.6296433595    -17348.7824923642       134.8031195293     0.0005
     13638          860          130      -128.9309299358      1043.3140040443    -17341.0050536822       134.7428379392     0.0005
     13639          860          143      -128.8964849811      1039.7264958141    -17333.4229858635       134.6842813690     0.0005
     13640          860          136      -128.8572879043      1035.6590486887    -17326.6268227926       134.6303894404     0.0006
     13641          860          124      -128.8698161825      1036.9573642693    -17320.3406278269       134.5817961935     0.0005
     13642          860          120      -128.8586908746      1035.8043587759    -17313.7368132508       134.5315344075     0.0005
     13643          860          127      -128.8945148693      1039.5216782453    -17307.4914440213       134.4827880974     0.0005
     13644          860          113      -128.9011024761      1040.2066998560    -17300.4125244145       134.4292417395     0.0005
     13645          860          118      -128.8826215293      1038.2860746813    -17349.4062219716       134.8105316907     0.0005
     13646          860          135      -128.8465705320      1034.5496889019    -17342.7715104555       134.7584581842     0.0005
     13647          860          137      -128.8421100063      1034.0883282668    -17336.6952634427       134.7112629689     0.0006
     13648          860          119      -128.8212699175      1031.9355230203    -17330.5986434639       134.6646851655     0.0005
     13649          860          124      -128.9055650810      1040.6710066026    -17325.0561398248       134.6209298908     0.0005
     13650          860          138      -128.9141989400      1041.5698952652    -17317.8787830579       134.5658409398     0.0005
     13651          860          125      -128.9336931486      1043.6023337405    -17310.6398908638       134.5096127096     0.0005
     13652          860          132      -128.9465252910      1044.9423587034    -17303.3768957562       134.4507858158     0.0005
     13653          860          134      -128.9611668366      1046.4734364209    -17295.6329757515       134.3902593579     0.0005
     13654          860          136      -128.9492802846      1045.2302793102    -17287.7811408808       134.3277924665     0.0005
     13655          860          134      -128.9234608978      1042.5350397930    -17279.9420118738       134.2669513050     0.0006
     13656          860          115      -128.9023085535      1040.3321643998    -17272.5972953726       134.2096043907     0.0005
     13657          860          116      -128.9364943834      1043.8947122060    -17265.5822730661       134.1551208177     0.0005
     13658          860          145      -128.9853761759      1049.0099485897    -17258.0380714037       134.0960731586     0.0005
     13659          860          120      -128.9500579427      1045.3115656561    -17249.5425943978       134.0304966326     0.0005
     13660          860          147      -128.9845435139      1048.9226051492    -17241.8373244748       133.9696858956     0.0005
     13661          860          116      -128.9196775365      1042.1406857301    -17233.2243766942       133.9042827278     0.0005
     13662          860          121      -128.9344599035      1043.6823555297    -17271.9316235758       134.2016896889     0.0006
     13663          860          120      -128.9295564316      1043.1707142720    -17264.4695646303       134.1428945635     0.0005
     13664          860          128      -128.9499746198      1045.3028558456    -17256.9524840560       134.0847829626     0.0005
     13665          860          116      -128.9144034311      1041.5911946575    -17249.0402189915       134.0239587678     0.0005
     13666          860          110      -128.8881924881      1038.8646607256    -17241.7954720593       133.9679295559     0.0005
     13667          860          126      -128.8927649955      1039.3397909777    -17235.0165957700       133.9154351930     0.0005
     13668          860          126      -128.9214588169      1042.3263367359    -17228.1932487108       133.8623490702     0.0005
     13669          860          154      -128.9088351030      1041.0113639542    -17220.8753361789       133.8054429693     0.0005
     13670          860          120      -128.8787320915      1037.8823182962    -17213.9679541350       133.7502501814     0.0007
     13671          860          122      -128.8541944580      1035.3387226676    -17207.2069667040       133.6991064449     0.0005
     13672          860          107      -128.8373558083      1033.5968190398    -17201.0569001042       133.6512629246     0.0005
     13673          860          121      -128.8232978312      1032.1448118492    -17195.1357218147       133.6056870317     0.0005
     13674          860          101      -128.8261318079      1032.4373607422    -17189.3723294016       133.5620049061     0.0005
     13675          860          140      -128.8359480926      1033.4513282356    -17183.6752758807       133.5179585506     0.0006
     13676          860          104      -128.8088945909      1030.6592589756    -17441.4929670317       135.5247666815     0.0005
     13677          860          132      -128.8054530849      1030.3046180018    -17435.9504734512       135.4824091122     0.0006
     13678          860          134      -128.7880742680      1028.5156254480    -17430.6530450669       135.4405310451     0.0005
     13679          860          146      -128.7871531712      1028.4208935616    -17425.6201062122       135.4010197188     0.0005
     13680          860          120      -128.7537324525      1024.9895740761    -17420.4805599018       135.3616446364     0.0005
     13681          860          128      -128.7466332326      1024.2621696715    -17416.0060000932       135.3268048878     0.0005
     13682          860          108      -128.7489025046      1024.4946289950    -17411.4530993334       135.2929348212     0.0005
     13683          860          129      -128.7232711463      1021.8720725269    -17407.2914484115       135.2587662152     0.0006
     13684          860          137      -128.6884331742      1018.3182714007    -17403.5730568082       135.2280731045     0.0006
     13685          860          129      -128.7164047652      1021.1706570528    -17400.3843318760       135.2020980305     0.0005
     13686          860          123      -128.6728479654      1016.7324372090    -17396.3445417956       135.1723461281     0.0005
     13687          860          116      -128.6053315041      1009.8909412569    -17392.8542731718       135.1484884476     0.0005
     13688          860          128      -128.6182708107      1011.1985158848    -17390.4622396459       135.1337597257     0.0005
     13689          860          119      -128.6431954845      1013.7220387934    -17388.4524566224       135.1172840717     0.0005
     13690          860          131      -128.6860786362      1018.0785327225    -17386.0298149222       135.0974426723     0.0005
     13691          860           98      -128.6633593465      1015.7681561078    -17382.6497229379       135.0718107823     0.0005
     13692          860          147      -128.6304877743      1012.4346483661    -17379.7908312518       135.0492524911     0.0006
     13693          860          120      -128.6131863640      1010.6845080700    -17377.2414920646       135.0311372485     0.0005
     13694          860          114      -128.5937525866      1008.7222735941    -17375.1579747119       135.0153606650     0.0005
     13695          860          130      -128.5773158603      1007.0656262713    -17373.2071213763       135.0022097833     0.0005
     13696          860          108      -128.5574838999      1005.0703968240    -17372.2479909586       134.9912791769     0.0005
     13697          860          136      -128.6123906535      1010.6040900444    -17371.6784179082       134.9830265971     0.0005
     13698          860          116      -128.6055886825      1009.9169138054    -17369.5966702677       134.9673630421     0.0005
     13699          860          116      -128.6013883254      1009.4928017096    -17367.6787956047       134.9526193488     0.0006
     13700          860          125      -128.5653767313      1005.8639950843    -17365.8381969473       134.9384441153     0.0005
     13701          860          108      -128.5321355155      1002.5259320124    -17364.6630037635       134.9291297193     0.0005
     13702          860          126      -128.5323767637      1002.5501180580    -17363.9521892206       134.9243011744     0.0005
     13703          860          131      -128.5565397234      1004.9755049239    -17363.4657019457       134.9194402522     0.0005
     13704          860          124      -128.5546504194      1004.7856524266    -17362.7531193147       134.9113194520     0.0005
     13705          860          112      -128.5374534557      1003.0592110898    -17361.5858643659       134.9034540292     0.0005
     13706          860          137      -128.5667401330      1006.0011441009    -17361.0034743947       134.8979089947     0.0005
     13707          860          126      -128.6183489245      1011.2064147700    -17429.5425587135       135.4305771811     0.0006
     13708          860          115      -128.6432888059      1013.7314990256    -17427.5006116568       135.4140547599     0.0005
     13709          860          106      -128.6520716045      1014.6222300851    -17424.8953590562       135.3941571439     0.0005
     13710          860          138      -128.6608780567      1015.5161458548    -17422.1221238989       135.3730733120     0.0004
     13711          860          142      -128.6376208733      1013.1570856466    -17419.1763846377       135.3508006069     0.0005
     13712          860          122      -128.6409926306      1013.4987552341    -17416.7662496752       135.3316794446     0.0005
     13713          860          103      -128.6320935486      1012.5972355682    -17414.2109984229       135.3121046780     0.0005
     13714          860          125      -128.6843449568      1017.9020458414    -17411.9196786835       135.2937368963     0.0005
     13715          860          130      -128.6665861724      1016.0959796957    -17408.5267000421       135.2683023196     0.0005
     13716          860          130      -128.6402156664      1013.4200130591    -17405.4261825950       135.2452747251     0.0006
     13717          860          109      -128.6180230525      1011.1734629183    -17402.8532184877       135.2258175371     0.0005
     13718          860          113      -128.5586385688      1005.1864558735    -17400.3619645934       135.2093641627     0.0005
     13719          860          118      -128.5448486742      1003.8012696518    -17399.3453418302       135.2009421285     0.0005
     13720          860          134      -128.5626919392      1005.5939777699    -17398.5434499089       135.1943850256     0.0005
     13721          860          106      -128.5515679088      1004.4759739164    -17465.6104327561       135.7169782330     0.0005
     13722          860          117      -128.5492316891      1004.2413336760    -17464.7062284881       135.7094841887     0.0005
     13723          860          111      -128.5884872571      1008.1912878850    -17463.9378278374       135.7023076054     0.0005
     13724          860          115      -128.5821871387      1007.5563154754    -17462.4041055761       135.6898043304     0.0005
     13725          860          104      -128.5826289601      1007.6008324537    -17460.9706627542       135.6781570693     0.0005
     13726          860          106      -128.5739255933      1006.7242620021    -17459.3531188333       135.6664508625     0.0005
     13727          860          116      -128.5692301152      1006.2516677936    -17458.0408154718       135.6559264205     0.0005
     13728          860          145      -128.6172430660      1011.0945958256    -17456.7405621684       135.6460397644     0.0005
     13729          860          138      -128.6168439924      1011.0542465146    -17454.6941218418       135.6296410622     0.0005
     13730          860          106      -128.6535062595      1014.7678038173    -17452.5413286087       135.6132984687     0.0006
     13731          860          110      -128.6765626783      1017.1101942795    -17449.8284114764       135.5919859535     0.0005
     13732          860          118      -128.6498372045      1014.3955482197    -17454.3025079840       135.6271821484     0.0005
     13733          860          112      -128.6713959170      1016.5848134619    -17451.8010918614       135.6063650748     0.0005
     13734          860          107      -128.6359576634      1012.9885903746    -17448.5163171213       135.5826276977     0.0005
     13735          860          128      -128.6860250690      1018.0730791717    -17446.1860615295       135.5636992873     0.0005
     13736          860          111      -128.6091952897      1010.2812168517    -17442.7183538223       135.5379861968     0.0005
     13737          860          117      -128.5926526879      1008.6113304595    -17440.6775505056       135.5226913370     0.0005
     13738          860          137      -128.5818644402      1007.5238023106    -17439.3015644620       135.5096401010     0.0005
     13739          860          113      -128.5488880088      1004.2068204744    -17463.3856234460       135.6973566604     0.0005
     13740          860          124      -128.5386034171      1003.1745656659    -17462.4311268503       135.6902273549     0.0005
     13741          860          140      -128.4647594629       995.7940120007    -17461.5098038071       135.6844939426     0.0005
     13742          860          123      -128.4287774740       992.2173856582    -17461.9633572367       135.6887802521     0.0005
     13743          860          108      -128.4266367674       992.0050037536    -17463.2302469702       135.6979490491     0.0005
     13744          860          141      -128.5133130224      1000.6407030573    -17464.7058704063       135.7074089552     0.0005
